"","GeneID","Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","MDPL_BW_1","MDPL_BW_2","MDPL_BW_3","MDPL_FW_1","MDPL_FW_2","MDPL_FW_3","MDPL_transfer_1","MDPL_transfer_2","MDPL_transfer_3","MDPP_BW_1","MDPP_BW_2","MDPP_BW_3","MDPP_FW_1","MDPP_FW_2","MDPP_FW_3","MDPP_transfer_1","MDPP_transfer_2","MDPP_transfer_3"
"22872","Funhe2EKm042667","Creatine kinase S-type, mitochondrial (50%U)",5257.65548249049,-9.5721447306196,0.698900530758471,-13.6960043802393,1.07266759787395e-42,2.92602267348055e-38,26.8502832391614,27.3620885329176,4.68514311009601,23.6887210037914,18.7464550308582,4.35870737781107,6.7253181555708,6.93434910898116,4.31617582124451,26701.0420840715,6751.86667625984,10955.6047887671,15685.6124986996,8023.90709969991,8807.0042260235,8188.81791384209,9391.11822364618,9.15793243869912
"14425","Funhe2EKm026204","Proteasome (prosome, macropain) 26S subunit, non-ATPase, 4b (100%P)",2402.98728622645,-3.71378104367686,0.325434470111754,-11.4117629961004,3.65250314310773e-30,4.98164903688464e-26,335.823807430906,432.724720910483,315.922791227918,324.227979738141,385.720637305734,356.153006631808,306.841432233489,284.284911134355,321.495066174793,7026.61105370338,8447.88986918826,4439.5432540566,3856.95035774876,4327.16293176959,3033.49407208698,3896.63959001206,4819.74951425282,342.536156470061
"1680","Funhe2EKm002405","Epstein-Barr nuclear antigen (100%M)",1091.65921751577,-3.75780050180707,0.41769519763397,-8.99651354167606,2.32999311495298e-19,1.58893880474219e-15,216.833367016279,189.440751156896,286.516917907769,130.452448316034,128.096977861677,131.721332417619,109.862185641506,90.9795918040792,80.1881822932077,1936.90360114904,4149.96655483851,1656.25871299032,2404.20231880042,2669.10962464809,1084.49058961191,3164.13855608164,1147.31495593567,73.3892468131025
"16409","Funhe2EKm029037","Solute carrier family 26 (sulfate transporter), member 1 (100%P)",163.919648875271,1.79687223797986,0.232129039399777,7.74083347187449,9.87671921266593e-15,4.49028577805169e-11,254.007137443012,280.882299387333,189.203761175282,199.836387363653,215.106898182586,218.35139761109,239.942885878577,306.799147417658,385.818833014818,67.1539725666737,70.5103488249969,68.4588333546021,45.6086089609733,41.984131238974,89.4138194442773,47.8813178792683,67.0430412590908,408.289509924154
"8599","Funhe2EKm014755","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2 (100%P)",52.6293079813713,3.90319175259968,0.580449514438224,6.72442935261529,1.76281922581658e-11,5.3429092046472e-08,318.355121168098,34.3443580890059,54.948234503745,20.1033947153626,96.8768110062147,135.128949794631,113.433894683606,88.329009078764,27.074912503568,4.72355274357784,5.93772482547565,10.8371523877801,0.840597006449429,2.86808013287017,4.199752290161,1.83973493997164,1.12394866189419,26.3623151335075
"11032","Funhe2EKm020406","Serine protease inhibitor Kazal-type (95%M)",546.015099938585,-3.03133554967739,0.453749766508626,-6.68063274831408,2.3791275898061e-11,6.48978423947309e-08,36.2669331583489,54.3071685351783,35.1726855143539,214.434365927365,138.157299277318,217.377730254821,32.9773702274912,246.077326742604,92.8617035493889,1051.706225951,496.717403035195,782.686441773275,1082.38205704215,1093.39128005664,2549.66324618209,865.428517262052,714.512586737841,124.151457667408
"10797","Funhe2EKm019840","Selenium-binding protein (100%M)",231.208003713584,-2.64425636343059,0.400783479451816,-6.59771796743555,4.17534575393385e-11,9.49125678965062e-08,66.6361832809998,86.6399283352513,75.4337956547069,29.6734994208376,71.1451227018657,86.8589259004559,68.9977446496622,39.6615067593561,51.1824695522146,716.155930481901,536.84889659759,776.340240475644,209.102734113051,132.52100079991,591.44130100577,302.654309965514,286.832997797879,33.6174793519099
"9462","Funhe2EKm016759","Nuclease HARBI1 (67%Z)",25.0186280937722,-2.48041703166745,0.379102967354618,-6.54285839273643,6.03539741405733e-11,1.26641208200504e-07,3.56475948991095,11.5822965534146,3.71179393385521,2.39066553361293,3.25483043591386,4.36411177922478,8.81722987447877,8.28695792642233,16.8047506515077,48.6512273881386,38.0691192364498,29.6962887595275,36.6410908027427,37.7948831166944,37.6151120390476,78.5057958711063,64.2528660381749,16.3315262576769
"21498","Funhe2EKm038782","Pleurocidin peptide WF3 (56%M)",1414.04913997678,1.87268324235334,0.289801640053407,6.46194839341914,1.03363352778982e-10,2.0139610979322e-07,3199.26596600146,1945.67143284164,2010.98482029379,3560.06943370243,2902.41306744168,2165.80355462816,1385.92711982488,2319.83805090163,505.494357455594,938.423711336299,441.809036705956,683.342970125093,639.405166921761,828.613400482074,412.633537778755,247.242170524095,730.266479015221,535.6802436016
"1522","Funhe2EKm002208","Glutamine gamma-glutamyltransferase E (91%P)",24.4327410672865,-2.85903161561339,0.44556561835132,-6.41663426857836,1.39320077387589e-10,2.53358204731911e-07,7.22514493649634,7.55333979593306,9.08653383115944,6.79482937649537,1.51962862120995,4.01059792121559,9.2368773849147,6.85967966258437,2.71953654334968,29.909423114442,64.6610443296107,30.7924861848708,38.7713759236416,63.0653313534595,60.8298950067815,41.0251465000254,53.7871856312366,1.9412830937298
"20678","Funhe2EKm037657","Solute carrier family 16, member 6 (monocarboxylic acid transporter 7) (100%T)",373.176157993575,-1.56698443049184,0.247767267732198,-6.32442067442715,2.54184386891207e-10,4.33352606601147e-07,188.594371431316,253.077707316367,144.616765166347,153.955256941878,167.021479627776,184.42250414104,204.868478073169,140.611610235477,252.118583857875,620.162728484248,558.759232666848,565.585458506329,315.964785694777,1247.39167559715,481.509563367309,475.152989090283,544.522582737572,218.835070948587
"1634","Funhe2EKm002341","G-protein coupled receptor (100%P)",111.691586519477,-2.55455569426374,0.413622809664944,-6.17605130706661,6.5724636332575e-10,9.43598226252622e-07,46.1369333636339,35.1274247165632,40.803724045791,31.7180649329892,30.3424915875818,55.961129806708,24.661490850845,19.8894728519068,10.3186366324241,243.871798224988,62.8888527570912,224.138889829557,138.105053305105,447.621271468932,234.558383037785,107.595822372296,236.204478619543,20.5046389468532
"1011","Funhe2EKm001458","Fatty acid binding protein 3, muscle and heart (mammary-derived growth inhibitor) (99%M)",896.119934518048,-1.2600109174585,0.207060549356419,-6.08522927894683,1.16324723295373e-09,1.58655290102559e-06,626.197071772321,465.717429204156,439.095895359616,802.135379539621,535.020274038589,377.474711952772,557.006132937625,472.866801085203,473.003158043762,1811.24286270026,924.099747123899,1373.41522073923,1916.33069112602,749.316994705069,1098.1714470871,1191.10813457097,1654.19126552593,663.765603812721
"4498","Funhe2EKm006972","Sialoadhesin (18%U)",28.1554319511199,2.27736614196337,0.38334839849871,5.94072168002297,2.83770037921576e-09,3.68603766401179e-06,67.1995093057187,106.202120809529,18.3517964060651,46.3631768060015,35.2199203184422,67.6316666573098,39.0283998668759,26.0850031971984,13.0268493320958,11.1954043954017,2.83530265086018,9.4135631013907,7.73225866916606,10.55429518008,13.098644433238,10.1606536007603,11.3687051780851,11.3305052119396
"21496","Funhe2EKm038781","Uncharacterized protein",791.939749061025,1.66547684883041,0.282734497169719,5.8906036069262,3.84787534495585e-09,4.77101562089571e-06,1430.40592104284,1454.54432070761,1594.06854622991,1286.87056282371,488.930781678834,1920.67801052015,852.933704764314,1235.47244522395,581.073809086318,518.193216120921,506.160695606232,265.064043636149,277.869699080202,274.326335930516,421.957135780571,125.260620931417,425.822929515211,595.282704419607
"16659","Funhe2EKm029406","Eukaryotic translation initiation factor 3 subunit A (74%M)",859.95460671467,1.61590641952538,0.274795600395898,5.88039407180225,4.09290870951034e-09,4.85418972947927e-06,1745.12773598573,1325.19855722549,1442.25345859791,1601.28545863146,984.74823068873,1572.28075507594,1031.72660318633,1462.41286328059,509.25874163806,739.51217569974,379.423770638968,354.39882272492,426.208746963041,596.585682115407,265.072598198598,113.367256735693,369.525509761305,560.795953716138
"3837","Funhe2EKm005854","Dehydrogenase/reductase SDR family member (99%P)",878.457695456225,-1.45425459397478,0.247670855592222,-5.87172273660304,4.31289629640171e-09,4.90196604888524e-06,384.072275243911,560.61829898785,328.901173717798,438.01591682795,447.247348049945,265.351149756016,349.931484591707,364.821583107155,1079.5951728628,1143.29851625854,970.221009414882,1895.34164097369,1268.66742695052,1548.5169035956,688.04394834326,997.56253850362,1720.72140613585,1361.31072489095
"10726","Funhe2EKm019650","CDD: Zn-dependent peptidases, insulinase (94%C)",217.1836024025,-1.29418713457604,0.224178319908922,-5.77302539827148,7.78607000465348e-09,8.4955367034775e-06,111.672772826955,146.887629778509,118.543321155473,158.466942730648,70.0969934194399,104.060257207403,104.468027678034,128.998141370517,185.672946762081,310.823112612645,287.153259912998,172.514640683075,595.711636554515,293.433323978611,228.291738217555,356.796669808985,332.942158020494,202.77127052706
"9689","Funhe2EKm017303","ST3 beta-galactoside alpha-2,3-sialyltransferase 1 (100%T)",34.0448748167468,2.36524112647558,0.431449181111426,5.48208509837159,4.20341940125913e-08,3.82202914758489e-05,172.21731243274,18.6147456987727,55.4901718988814,29.2512226058175,40.6963695454124,88.206048748053,57.3987341814245,31.0410048028886,20.1019817680573,6.74358159239078,11.6275182002194,8.78742345725352,6.85703145830576,16.4822756373218,7.00436339170641,5.99730560152409,13.4041854747541,22.8864702059196
"7492","Funhe2EKm012341","NACHT, LRR and PYD domains-containing protein 3 (64%M)",89.5259549167306,2.60402357889073,0.484485834737657,5.374818812403,7.66597299698406e-08,6.33673973974943e-05,127.469108458591,474.697130402887,36.8446582820118,282.224128722091,138.249008794834,86.6896667925654,173.452136399174,31.2597089952827,32.7520141522703,15.105229810233,56.2923451313495,11.9192755180541,26.5816569447735,35.1555064014006,6.87823309898653,16.9714925376757,30.9206467510948,28.0052413078749
"9706","Funhe2EKm017336","Toll receptor 8 (100%P)",80.0730827491036,1.74053259591171,0.331189678960361,5.25539503940892,1.4770707401743e-07,0.000100728839126186,128.607889142561,111.386839222428,135.813263819741,67.9800589537311,128.806872173216,235.288036711991,150.406783449275,120.69250743975,30.745673871006,23.533161515744,46.9614045750863,18.9923961180871,32.5993568046749,78.7102052086333,29.763455898464,19.4737473750158,53.1203595707779,28.4334776336823
"3209","Funhe2EKm004824","Low choriolytic enzyme (95%P)",2307.12269184166,-1.79914293312693,0.346359245407969,-5.19444177390951,2.05335024104153e-07,0.000133360209226502,761.022570655956,404.951820736446,1180.1703455762,862.677775535581,450.519935105498,616.922309785536,2644.04411256503,1609.12253959023,739.351279981717,2975.75463256566,4094.40175710361,3233.92631274399,4293.30241093901,4376.36382554539,3247.09779181984,2974.0364326923,6245.17217446195,819.370425745894
"7752","Funhe2EKm012958","Stonustoxin subunit beta (100%P)",1244.96068336441,-2.74500885213358,0.533041457092695,-5.14970986891968,2.60889706032686e-07,0.000165501148864177,92.4902853616431,229.987486071193,312.120519198998,378.622461003345,351.678700818624,582.395948471565,403.701650707532,334.237082069809,224.012991144255,2032.42263648619,2351.81719374636,1993.7230170688,3696.9299721298,649.579848416766,7262.03181533323,238.608623931762,1035.50774477342,239.42432382601
"4658","Funhe2EKm007237","Uncharacterized protein",28.7611255700978,-1.53561940659059,0.298490185124534,-5.14462278198497,2.68058887290655e-07,0.000166184325625329,16.9661874056029,12.8832431349855,4.60661953871913,15.8203681150571,13.8252606351004,13.944012648631,16.79344211416,21.9712036231304,11.1549945408153,33.4327210600031,46.6663811097373,48.1106133225148,28.5730188463474,96.4673893258515,31.4301981370213,29.1775616288649,55.3407076091203,20.5363374660984
"6181","Funhe2EKm009894","Major prion protein (100%M)",1391.45301384423,-1.12813316172304,0.220088779754856,-5.12580951641243,2.96262021309411e-07,0.00017752534504482,973.208387135433,949.939883077094,891.456976601072,1131.78654885457,1101.36126052499,717.038090362823,676.018538129573,665.338804915179,757.44138850021,2172.61125546701,1929.15349235162,2013.99624919367,1374.50119003772,3988.07301088636,1650.12371535301,1649.99646971537,1574.98919651545,829.119791575049
"22165","Funhe2EKm039722","Uncharacterized protein",304.756760805402,-1.75548560936429,0.344819405707842,-5.09102904391545,3.56125466289987e-07,0.000206689158924644,189.381866453093,366.257682532642,71.9601135921416,263.505992992691,60.419177748784,73.6977268035933,75.2286596610151,62.7735287438899,86.326211518887,622.183667696898,379.753213436501,625.573711374301,587.343118703263,395.513466293418,416.897922621718,490.952221095811,507.636757932614,210.216655295982
"21499","Funhe2EKm038786","Pleurocidin peptide WFYT (66%M)",2037.68974340182,1.43645938013168,0.283631591620077,5.06452532994211,4.0941919987031e-07,0.000232669519459631,3315.70279158965,2624.52890053403,4311.64075080319,4058.40193415745,4396.08709040843,2797.03529826764,1920.7518888338,2213.5748403428,1152.40140807349,1686.4429596958,994.815391148738,1046.68562920039,1234.02412371368,1248.76531663992,862.940760675221,240.097854361274,1369.60198068652,1204.9164621008
"766","Funhe2EKm001092","heparan sulfate (glucosamine) 3-O-sulfotransferase 2 (45%T)",32.1800383857706,-1.74208162544528,0.344789583839723,-5.05259354428497,4.35850771084338e-07,0.000240785204508347,17.9585706906546,8.91766704024392,18.303825006554,12.4441289488147,9.16908783960946,15.4165619914177,21.4614809585081,21.2764053114226,8.63302962355835,71.3790540499817,50.6220800789598,66.0110364846142,54.1685531305298,69.8463593371243,40.1972808891564,65.4827443239326,15.5872005908774,12.3656246479116
"5488","Funhe2EKm008687","Vertebrate tuba1l, tubulin, alpha 1, like (Tuba1l) (100%M)",77.6350395772513,1.12783842794069,0.225625034436183,4.99872911159466,5.77094083824329e-07,0.000300209734618676,134.006885684827,71.2458955500996,65.59818800269,91.0126015442989,161.71096012288,114.363042807401,118.853428353158,112.712354794182,83.0077930907321,42.5417336143483,25.4942310956239,26.2478409081536,52.1509452521289,46.0333917533332,53.8381834219666,66.711410704155,64.9548257449565,66.9469999455892
"14735","Funhe2EKm026640","Cytochrome P450, family 2, subfamily J, polypeptide 2 (100%M)",820.435982667941,1.05441881730686,0.212400011073919,4.96430679064277,6.89468839251171e-07,0.000329953175387604,1188.95031610145,989.151019141623,1193.81051877384,1326.23220099218,1481.38332936766,1273.13163527697,704.71257346831,873.400915255684,941.78355460606,555.190162628643,415.261480053364,360.30021094959,677.685916124033,543.865058605349,604.590461603121,379.944904069446,272.834513339999,985.618917665624
"10145","Funhe2EKm018236","Zinc finger protein (66%T)",77.4003091280059,-3.87067649985919,0.786111493731902,-4.92382636651698,8.48681465885494e-07,0.000385838883773742,10.5044841102648,10.7307455913265,4.68756241911565,2.25221406367824,12.4601055626374,16.1859616129284,13.5416642608442,12.3908257268006,5.29945051953469,74.3549011805387,17.1360079136048,549.700956846969,7.67280525776577,16.0508942908704,101.888305217467,508.866349349353,23.3795081390573,6.10282224134958
"2857","Funhe2EKm004271","Cystatin (66%P)",417.218989650943,-1.33935106866366,0.27728528915884,-4.83022764289679,1.36377041690565e-06,0.000563650445944734,202.607339370287,233.038621514415,189.545227439957,419.411542820243,366.094961252557,168.321477512587,131.083040202371,263.645632568196,156.218001481242,492.245263314617,511.682335799465,465.043314895115,469.677505066887,608.095518845959,659.456670161877,965.247320578292,1018.92268845145,189.605352441457
"1345","Funhe2EKm001955","Transmembrane protein 184B (100%M)",713.289730868544,-1.27577618283088,0.26440951460727,-4.82500103948909,1.40002537342943e-06,0.000569998390095641,335.387595523635,667.143682439678,339.167824949447,342.212271548462,264.965627987631,710.234257638339,226.133873246853,203.648078624894,658.693943643572,1145.52469663003,645.189833122206,1291.17333137744,673.134955152127,1372.84747412618,1315.21522201622,1190.40875578206,807.086556925956,651.047174899054
"9974","Funhe2EKm017825","CD48 antigen (80%P)",627.987059889929,-1.11140193898884,0.231030299704406,-4.81063280621995,1.50453195511601e-06,0.000580192759713236,324.672608443337,503.934446826218,608.871327745195,600.322035393856,146.249918160857,305.882120826179,312.419400823001,312.669380254939,470.213671057449,990.428513551794,740.248490046118,632.983656215497,1246.41098351467,803.276061392386,831.079282945597,1097.25322014034,868.389833716007,508.462126965291
"10795","Funhe2EKm019836","Uncharacterized protein (82%M)",25.6649093536074,1.98762831995929,0.412880158983072,4.81405627447645,1.47897130188337e-06,0.000580192759713236,112.956538911028,61.4596297643425,19.2364159689847,21.3328112128582,25.4051083544349,11.7449893040858,40.3789127000909,55.4249746888986,20.5977850868311,15.1822596665245,9.78292610359881,10.4065632306397,10.7628951369958,10.5521602305133,4.97085530848942,7.73516392527016,6.11606199588347,17.9223167754642
"11134","Funhe2EKm020705","Uncharacterized protein (65%Z)",30.8269754342921,-2.94362529291431,0.611994464584733,-4.80988875432346,1.51014319010337e-06,0.000580192759713236,4.17128712984534,5.46613382557147,13.0228975417762,0.998134002334394,5.4424785893813,0.869478874143,23.8405542915013,11.2207291505777,0.773529917425915,33.817753221679,87.205218626035,52.0685952550013,66.8352572050984,31.2931043258696,29.1052182418933,90.1272747244365,96.7156745479963,1.91223834669162
